date,MKT_RF,SMB,HML,RMW,CMA,RF,CPI_YoY,UNRATE,VIX,PMI_proxy_INDPRO_YoY,TERM_SPREAD_10Y2Y,REAL_M2_YoY
2023-03-31,0.0644650346200002,-0.02239081011999977,-0.1333236256000001,0.007623806588000104,-0.07849771753000001,0.010536782840000258,6.404600402357152,3.5,21.784285714285716,-0.8016099812473643,-0.53,-6.9279294227552075
2023-06-30,0.07484229303400003,-0.017472075472000026,-0.08020381152399991,0.029106640561999964,-0.059035305879999944,0.01114105040000024,4.917719362889961,3.5,21.644347826086957,-0.36512224493961964,-0.58,-8.36290119730878
2023-09-30,-0.04496248961199989,-0.026384553592000093,0.044062596499999884,0.04620679530500027,-0.024626996850000138,0.013359037074999858,3.070617072997095,3.6,14.003181818181817,-0.8893464531073647,-1.06,-6.796592799231638
2023-12-31,0.10564618579999996,0.027116765674999987,0.06854946325999989,-0.043084421457999955,-0.0055480602240000065,0.013459898923999791,3.687206638119256,3.7,15.173333333333332,-0.2672476942852109,-0.44,-7.0897703863131545
2024-03-31,0.08842782112399994,-0.07614214559999999,-0.01806666025600001,-0.001015114943999973,-0.020347896569999913,0.013258094881999805,3.3159099427102934,3.8,12.7185,0.8386591076755323,-0.35,-5.541190783658701
2024-06-30,0.022542553599999904,-0.06276483776000008,-0.050551670719999886,0.04981537724000007,-0.049623204940000054,0.013258074787999785,3.4868349120836584,3.9,13.7875,-0.557312624665296,-0.39,-3.2461796092085216
2024-09-30,0.046289408066000126,0.03512009167099994,0.015275652893000036,0.012038727049999975,0.008094776675000137,0.013358886399999825,2.9702579486470926,4.1,12.667,0.7734749239909133,-0.35,-1.62763251523661
2024-12-31,0.02093666840000008,-0.0023231095240000554,-0.01714957702599995,-0.01916229127600011,-0.021185297679999993,0.011644887720000163,2.4264830315416708,4.1,17.663333333333334,-1.2004422838397089,0.15,0.08688049695433353
2025-03-31,-0.061073352439999895,-0.07431041352799994,0.09747048780799994,0.007575774694999815,-0.006884423092000103,0.010436051514000066,2.870690967509981,4.1,15.866190476190477,-0.2741466217243804,0.33,0.521328605795901
2025-06-30,0.10280314065599994,-0.026638402728,-0.07351643020699994,-0.04716216426700004,0.012033635983999869,0.01073816522000004,2.381981462805549,4.2,21.841428571428573,0.5802453773984029,0.34,1.0274189897873098
2025-09-30,0.07377165044800016,0.023290550672000032,0.02154618854399981,-0.03107192183999996,-0.023285666495999946,0.01053672263600025,2.680453865910226,4.1,18.403333333333336,0.5793208714095943,0.52,1.412515320159291
2025-12-31,0.014608731727999924,-0.0019619938520000213,0.031486326200000025,-0.03862173233200006,-0.030684836872000076,0.010133917739999942,3.0225715847133294,4.4,15.789090909090909,1.8631698334008018,0.56,1.177480801954034
2026-03-31,-0.05333754422799997,0.04670369894999982,0.10269725100199989,0.015864968959999892,0.06834282776,0.008725244359999662,2.653304114557753,4.4,15.548181818181819,1.1629935222018384,0.71,1.3489207222058708
2026-06-30,0.1533754999999999,-0.024005259999999917,-0.03294845000000002,-0.12357940000000012,-0.05117458000000008,0.006008989999999992,3.2859577528651984,4.3,25.596818181818183,0.5708607646050412,0.51,1.2485581704299697
