,MKT_RF,SMB,HML,RMW,CMA
1997-06-30,0.10229180055079401,-0.02024806338630869,0.0591256282015602,0.07507934624847079,-0.0538652038145736
1997-09-30,0.16589088713080424,0.06163405033366132,0.06115805049200129,0.04165259559445955,-0.0985233789069293
1997-12-31,0.15505239048904307,-0.02046778587993381,0.11293615548413372,0.07337207271201018,-0.05738612251323383
1998-03-31,0.25459972510912765,-0.028365253460036044,0.08829172391313667,0.06523310336922095,-0.09830304905213239
1998-06-30,0.22658081389466211,-0.05555999033404124,0.10904444943047564,0.04947261718263107,-0.10458675205753076
1998-09-30,0.05651330242382868,-0.14549823809917833,0.08031942470536979,0.07092140305312877,-0.07324342753367108
1998-12-31,0.23788450319124732,-0.203652684845942,-0.04305493265820903,0.051958593548437904,-0.13148976364254406
1999-03-31,0.21395934949238216,-0.24906585403952886,-0.09115515736774316,-0.0352400956920369,-0.1570769210562405
1999-06-30,0.3072645260567495,-0.20505940259678623,-0.1184474101527595,-0.05613486346378638,-0.1830171639182645
1999-09-30,0.25938421752091867,-0.22504615887286578,-0.21106982369179028,-0.0788909146064658,-0.18797803227437426
1999-12-31,0.43458984548539625,-0.2453696589242404,-0.4205207901664012,-0.24144753337057423,-0.312428959739541
2000-03-31,0.4759877270088062,-0.23266993301130645,-0.4848848434727796,-0.4159821634473748,-0.31559845205999393
2000-06-30,0.40844697587183676,-0.24971211385840564,-0.489999760284904,-0.39918648488812214,-0.30114182713721327
2000-09-30,0.3767231361675232,-0.27059855661364596,-0.3758185315719702,-0.36058956305241785,-0.22023540353485316
2000-12-31,0.2521081255257551,-0.2871185857829326,-0.15211261949622412,-0.13570961351780764,-0.0704903243602002
2001-03-31,0.0756221392559484,-0.15288803367835146,-0.021831900766539736,-0.07193521128701497,0.006802591431576577
2001-06-30,0.15449008233356176,-0.07497039641054459,-0.062054446735910096,-0.08950256097627973,-0.03200673879023441
2001-09-30,-0.04172905759615131,-0.14330807428300807,0.014848434250358977,0.056293338620375444,0.08018327816124948
