,Beta-neutral,Beta-neutral,Beta-neutral,Beta-neutral,Unconstrained,Unconstrained,Unconstrained,Unconstrained,Unconstrained,Benchmark (EW),Benchmark (EW),Benchmark (EW),Benchmark (EW),Benchmark (EW)
,SMB,HML,RMW,CMA,MKT_RF,SMB,HML,RMW,CMA,MKT_RF,SMB,HML,RMW,CMA
date,,,,,,,,,,,,,,
2019-06-30,0.6408569864928392,-1.0917985727491761,1.196223017296002,1.4386087436514725,0.7978865980849812,-0.13701939391927126,-0.6208344065653416,0.7112176122999992,0.8260416140323911,0.2,0.2,0.2,0.2,0.2
2019-07-31,0.46677338969875726,0.6663934913864905,1.489241215690325,-1.9556200881795966,0.7504203890803682,-0.1343332645169243,0.08288333387466224,0.9527016106173876,-0.5729928674889725,0.2,0.2,0.2,0.2,0.2
2019-08-31,0.4940286514764873,-0.9820220561339342,1.4015377888573333,1.1365690793130119,0.8072676026404331,-0.2045048579347904,-0.5209441217164315,0.750436787535546,0.7194779577138724,0.2,0.2,0.2,0.2,0.2
2019-09-30,0.4550424735189819,-1.2322314383291877,1.1803367052549398,0.9195847086238964,0.76990080885698,-0.15601620098641622,-0.7291809207335354,0.7882271883343703,0.7438938794207473,0.2,0.2,0.2,0.2,0.2
2019-10-31,0.20495653375136713,-1.1167905183060245,1.2289701508143933,1.1143777691410008,0.78478635242776,-0.2672842771979457,-0.643577351094825,0.7781200788675933,0.7877210007773409,0.2,0.2,0.2,0.2,0.2
2019-11-30,-0.33276092487293374,-1.089073708715999,0.8005828362972436,1.1906146517298024,0.79813684014084,-0.4693261217777196,-0.5921117078900469,0.5889658468540357,0.7759101676336242,0.2,0.2,0.2,0.2,0.2
2019-12-31,0.5600737996234108,-1.2900163557240645,1.1295855767562988,1.1433970647333005,0.797288534227798,-0.1622169860287821,-0.6939862629032325,0.7518037394179921,0.7964000548990389,0.2,0.2,0.2,0.2,0.2
2020-01-31,0.4030775693394164,-1.3185539314392374,1.0672442574345549,1.3133046984197612,0.8083090539840805,-0.2530026517486082,-0.6643699835283575,0.6868040156974339,0.8206419374507211,0.2,0.2,0.2,0.2,0.2
2020-02-29,0.2510916018188627,-1.3811358686764863,0.873266536936732,1.2049309158692698,0.8120533415174601,-0.2949126446621439,-0.6952712026657447,0.6628359346619368,0.7862855861735653,0.2,0.2,0.2,0.2,0.2
2020-03-31,0.1899370454747549,-1.357176622000824,0.8330943837148366,0.8650072661183331,0.7757466138823794,-0.2946051936147699,-0.7310639673689928,0.6043041806538988,0.6234787450552554,0.2,0.2,0.2,0.2,0.2
2020-04-30,-0.8657973362450084,1.139149066856529,0.41979133966565535,-0.7010810812903419,0.7226158414096167,-0.8067047442408958,0.2633095799277912,0.405035860768359,0.07331732931788092,0.2,0.2,0.2,0.2,0.2
2020-05-31,-0.5686878447406566,1.3584449815568824,0.00370061022077634,-1.2783163184908832,0.08784013517999785,-0.6205114894177505,1.3154333265566562,0.011593442611259892,-1.2168303067400315,0.2,0.2,0.2,0.2,0.2
2020-06-30,0.1618830655116537,-1.1211299640918801,0.838437860500872,0.4202592513402675,0.7082608033578491,-0.3964269631917252,-0.8053705062360251,0.4333225622068342,0.6461215377242069,0.2,0.2,0.2,0.2,0.2
2020-07-31,0.20437127440919994,-1.1955469312582532,0.7005617142968419,0.5505894194217883,0.7275133380347046,-0.3897958494301811,-0.7945950479289811,0.349376388706103,0.7074236583962479,0.2,0.2,0.2,0.2,0.2
2020-08-31,0.1299479542906756,-1.1667637328720288,0.6736579260358988,0.47634039685608043,0.7247924406671652,-0.3913507185188726,-0.7906120400393626,0.3481847352005421,0.6969895806882705,0.2,0.2,0.2,0.2,0.2
2020-09-30,0.2164848129749246,-1.1547787349883012,0.7868776154998947,0.51616157889961,0.718461870503737,-0.34561768762503414,-0.7807681235971048,0.32428787514552165,0.7583526847415121,0.2,0.2,0.2,0.2,0.2
2020-10-31,0.12195767907716079,-1.1229603021022811,0.7155724164438191,0.36009148010669917,0.7538044067568259,-0.373433096803873,-0.744662845638036,0.22769494865451229,0.711039934318108,0.2,0.2,0.2,0.2,0.2
2020-11-30,0.19235233623186512,-1.0933077819910713,0.7560385404975231,0.21484001083458612,0.7400058033135487,-0.30116329224588767,-0.6999572714602577,0.2594428006406946,0.6040863667955702,0.2,0.2,0.2,0.2,0.2
2020-12-31,1.3408573913519461,-0.79603933704828,0.8378439171910598,0.5066526908764344,0.2492301798033847,1.1231700215317244,-0.8378230401701011,0.7851017310963352,0.6368738241362095,0.2,0.2,0.2,0.2,0.2
2021-01-31,1.327983757068638,-0.7330768952862846,0.8990701977047363,0.4100531561533168,0.12046319707935234,1.2376702330060207,-0.7624133741985529,0.8738290717080304,0.48896181535275224,0.2,0.2,0.2,0.2,0.2
2021-02-28,1.3223210229375655,-0.7082426851503952,0.9298390535488775,0.34106935247814113,0.11614018788642497,1.2364922982515527,-0.7379067804003349,0.901308818971072,0.4254246939439259,0.2,0.2,0.2,0.2,0.2
2021-03-31,0.7328850817981863,-1.0350953828907452,1.0471794895363413,-0.04487951427881359,0.7129800087062963,-0.10606434210497527,-0.6469738841889475,0.35771596805324896,0.462230471659919,0.2,0.2,0.2,0.2,0.2
2021-04-30,1.342169283502882,-0.6982689515001176,1.0533872680563667,0.30057897263023603,0.0438383909967415,1.3125613401058582,-0.7084531956042213,1.0423393983069622,0.32893270232715044,0.2,0.2,0.2,0.2,0.2
2021-05-31,0.6705126945141862,-0.8784085298424966,1.436273753707594,-0.1557005972788934,0.7077492593215675,-0.12768279694102766,-0.5955376978428615,0.49542009139661447,0.42485836415325584,0.2,0.2,0.2,0.2,0.2
2021-06-30,0.604265878523551,-0.8086063371251375,1.6097123180455968,-0.05127814297550205,0.7336897563947414,-0.21661897590074103,-0.5059088133339087,0.4554523363029015,0.5092333270498545,0.2,0.2,0.2,0.2,0.2
2021-07-31,0.7328340706212372,-0.9939041778635216,1.4172678688783917,0.1889967435185477,0.7315672707372274,-0.16965377912285728,-0.566468762410483,0.38187831861370053,0.60731506231682,0.2,0.2,0.2,0.2,0.2
2021-08-31,0.6794744424782798,-0.9827318084965952,1.4267167755120147,0.2664546759960826,0.7364191057963222,-0.1974036708010357,-0.5633107500712043,0.33885941876745457,0.6686565587684803,0.2,0.2,0.2,0.2,0.2
2021-09-30,-1.144602862796103,0.03339437063069142,-0.2294439871246738,-0.23263391453347898,0.7350039885866967,-0.9595648694006346,-0.14350341064036062,-0.37367310163921813,0.4621477140349474,0.2,0.2,0.2,0.2,0.2
2021-10-31,-0.4269230310438933,-0.5925068831428693,0.7120371025498727,-0.06255762219814653,0.8073499463191008,-0.5881340597101041,-0.24890038297728576,-0.23417844198261759,0.6083265320689882,0.2,0.2,0.2,0.2,0.2
2021-11-30,0.6364214780097431,-0.8995208945338098,1.4553289816250858,0.06609738901544804,0.7989336881505452,-0.29365145644145096,-0.40783309584385097,0.015145638652954993,0.6446397108500593,0.2,0.2,0.2,0.2,0.2
2021-12-31,-1.2461782426249037,0.24377649175289104,-0.3068578611003333,-0.23920076621154582,0.6942797125273272,-1.0823430014077287,-0.008437976519494118,-0.4620192143149516,0.4270664621251807,0.2,0.2,0.2,0.2,0.2
2022-01-31,0.28399646332571293,-0.1979763964739885,1.691522239939245,-0.17591542376265165,0.31768898453497474,0.07689498808863944,-0.24603252747542595,1.4165455114989935,0.08223773173520697,0.2,0.2,0.2,0.2,0.2
2022-02-28,-0.29085096739157096,0.014993227621810807,1.3532138642193505,-0.1758643727563562,0.26947249504854875,-0.43704408356740093,-0.033938785097979894,1.1491020068526538,0.04491261638948687,0.2,0.2,0.2,0.2,0.2
2022-03-31,-0.49149085684028326,0.032855741269260656,1.1315167028241768,-0.051310224906212926,0.6364182452250993,-0.7057350649440718,-0.08805465690970081,0.4036168143661606,0.47434800213414896,0.2,0.2,0.2,0.2,0.2
2022-04-30,-1.255968452480234,0.3055939112008939,-0.4653994495705596,-0.09531296460453374,0.7058586274053705,-1.0666036388959774,0.06200254785718377,-0.5765837711100039,0.4490524251835429,0.2,0.2,0.2,0.2,0.2
2022-05-31,-1.221730094942399,0.26301742821259916,-0.34580617292235977,0.04324109068695833,0.6055605748799587,-1.1603687471614914,0.09185662013463979,-0.48705037837924575,0.5200833134516708,0.2,0.2,0.2,0.2,0.2
2022-06-30,-0.24829722914388097,-0.03722328444564593,1.354586500332284,0.006880463844503974,0.425105696321319,-0.4709170101384192,-0.07470648874206552,0.9579407419157882,0.32535070944755906,0.2,0.2,0.2,0.2,0.2
2022-07-31,-0.03823086257548512,-0.11837583235870976,1.5064059077912857,0.050367042433947275,-0.43466467341738546,0.20285892341758324,-0.036267105766063124,1.4017229323442504,-0.23791110592151027,0.2,0.2,0.2,0.2,0.2
2022-08-31,-0.002663608134488829,-0.12850023083978426,1.5304410030038127,0.019493541239280886,0.3595133558515551,-0.2001832162494259,-0.16742487505421008,1.2179068487370788,0.2686113419000894,0.2,0.2,0.2,0.2,0.2
2022-09-30,-1.0616792171522933,0.11229644328946263,0.15548352176536598,0.04331659443006509,0.6658960176893778,-0.8987875632067098,-0.041692945789306615,-0.20045144931774392,0.4910373096248163,0.2,0.2,0.2,0.2,0.2
2022-10-31,0.5154530734944701,-0.6127520137715732,1.542832010680123,0.7025970950336249,0.6677786766279329,-0.1629162054744354,-0.3572114976665349,0.37629907633088455,0.7689709545550825,0.2,0.2,0.2,0.2,0.2
2022-11-30,0.577499229941561,-0.5784363881427469,1.5444400185299227,0.697678394043448,0.6367532651215997,-0.10531509824725879,-0.36744733097592186,0.4404579940820007,0.7286489520349216,0.2,0.2,0.2,0.2,0.2
2022-12-31,0.5462203013461301,-0.36161987854179345,1.5877643974632787,0.24867637123548816,0.2868133876899987,0.3224838109230455,-0.36352951919243787,1.2954968267712115,0.39119388383922654,0.2,0.2,0.2,0.2,0.2
2023-01-31,-0.036839605290385415,-0.6357103618837222,0.6815398495889347,1.414781286592561,0.3881478410373505,-0.2734630732236995,-0.5870212530389451,0.3509148001119312,1.4400583343605842,0.2,0.2,0.2,0.2,0.2
2023-02-28,0.537995018703442,-0.8163792727875334,0.889978051132024,1.464384431064624,0.3477336286529288,0.2511682263482422,-0.7623283205351952,0.5695179591985303,1.5197639017048319,0.2,0.2,0.2,0.2,0.2
2023-03-31,-0.017807022431442204,-0.6548418637777269,0.7812498782865595,1.309394744718409,0.45677835631951064,-0.3048805197828736,-0.5662427619443458,0.3326185530077627,1.3153981011680809,0.2,0.2,0.2,0.2,0.2
2023-04-30,-0.7194260538094631,0.038303567751746204,0.7364043593201642,-0.14383569938549226,0.49259218735778326,-0.8315771969461726,-0.022463325809641027,0.23993912368448134,0.21287755961378474,0.2,0.2,0.2,0.2,0.2
2023-05-31,-1.06590844407876,0.22288685099603325,0.12135453162597817,-0.2271233723870952,0.47576061316153745,-1.102326490297485,0.1242673815781964,-0.20623240949295746,0.12920078834177015,0.2,0.2,0.2,0.2,0.2
2023-06-30,-0.6786739318375977,-0.4952052108030383,0.27219719163899486,0.44060938643133357,0.4826206819700434,-0.8088000436567446,-0.4140054778040833,-0.10485061056319955,0.6185366506760276,0.2,0.2,0.2,0.2,0.2
2023-07-31,-0.6833438146663131,-0.47651592723893527,0.30127427039108695,0.3981359693104805,-0.03487383171887987,-0.6604608892871453,-0.4729150758619722,0.3237798219115098,0.3765963772722025,0.2,0.2,0.2,0.2,0.2
2023-08-31,0.46911696649252393,-0.5308351364364652,1.5169706441362227,0.0609403409891946,0.47852746559688497,0.05492537967153457,-0.4468209545981637,0.8314215611070734,0.3404479039406746,0.2,0.2,0.2,0.2,0.2
2023-09-30,-0.6340835013394923,-0.25355428507529454,0.6728458428566474,0.005142628812405138,0.3970301305949977,-0.7920384167925835,-0.24354813000470887,0.30536777965770484,0.24122771887967953,0.2,0.2,0.2,0.2,0.2
2023-10-31,-0.40565247231893203,-0.5346499780149192,0.7665628772866748,0.32653478862966395,-0.1585081532892859,-0.29058839030851585,-0.5134606793670381,0.8509272988785724,0.22959631957058774,0.2,0.2,0.2,0.2,0.2
2023-11-30,-0.37982019134324246,-0.5585956031887037,0.7812036927362667,0.4504124023991353,0.3831501442486221,-0.5837745099301792,-0.4911563023968807,0.4224915599201678,0.5934999665854646,0.2,0.2,0.2,0.2,0.2
2023-12-31,-0.6832255400981316,-0.3646867314401496,0.45269258493713,0.24489212523675644,0.04737417487653392,-0.7113371352635807,-0.36846854300094334,0.42706623650372844,0.2728823443048304,0.2,0.2,0.2,0.2,0.2
2024-01-31,0.3320869921764817,-0.3799198036803105,1.4961647414958612,0.04934107693183871,0.5382169556448287,-0.12527615345514068,-0.3011094087633175,0.6979254066830632,0.35603114296760635,0.2,0.2,0.2,0.2,0.2
2024-02-29,-0.8577131949986619,0.17353052682304052,0.4419360258116916,-0.27291314635095865,0.5299021622295037,-0.8958835506376047,0.06063483196970259,0.040155519695679126,0.1423998087524558,0.2,0.2,0.2,0.2,0.2
2024-03-31,-0.9453779523492736,0.21482066341751832,0.2705072949656047,-0.3048444351469018,0.4944154874624233,-0.9756606003348818,0.10373539082731364,-0.033581937610492434,0.08744764058817585,0.2,0.2,0.2,0.2,0.2
2024-04-30,-0.8032450380496786,0.22884532372914992,0.44628116529519274,-0.6872042699261413,0.480784422940222,-0.8761642029625093,0.11421395862722217,0.10693273282558628,-0.20463622191379546,0.2,0.2,0.2,0.2,0.2
2024-05-31,-0.7102971084876187,0.14165311026522337,0.6013464278383334,-0.6259778263023998,0.49873749802559497,-0.8055416884895262,0.046947660893103475,0.19621969456984578,-0.13445089062612894,0.2,0.2,0.2,0.2,0.2
2024-06-30,-0.2705410700922368,0.13654867740301704,0.9929091046822922,-0.9066237871054244,0.45236360997630765,-0.48518679192645275,0.058499244800619445,0.5525846969228044,-0.4192771531737256,0.2,0.2,0.2,0.2,0.2
2024-07-31,0.23219645007762116,-0.550441046217027,1.371002234872322,0.1998339748769771,0.5135074838874287,-0.14786509205564782,-0.4303273079887591,0.7037779578773804,0.45659810460229217,0.2,0.2,0.2,0.2,0.2
2024-08-31,0.357068697831067,-0.3590022424337276,1.5116786006435312,-0.036720717063401305,0.5031402325733931,-0.029131843181162985,-0.2980716007104921,0.8329194599183627,0.2817594642554431,0.2,0.2,0.2,0.2,0.2
2024-09-30,-0.07785004934964836,-0.19074561398914314,1.3221231431301312,-0.12448898510496949,0.5191481100881304,-0.33346007867000127,-0.17685159577863735,0.6610586918246917,0.22866091310586423,0.2,0.2,0.2,0.2,0.2
2024-10-31,-0.13441054427731683,-0.19004906353011133,1.2781634869807776,-0.11207534859796232,0.532716941551221,-0.37282886419462746,-0.1724450082085049,0.5980811631486769,0.24717581317638096,0.2,0.2,0.2,0.2,0.2
2024-11-30,0.012364090285647954,-0.23942571660828696,1.3740135342178899,-0.06584307768699804,0.5266330629601171,-0.2741800526396551,-0.20642564116182976,0.6761179913599944,0.2732732288277976,0.2,0.2,0.2,0.2,0.2
2024-12-31,-0.39880941677691517,0.31604265247752505,0.915173829366693,-0.9666455927575304,0.49023125335276546,-0.5523199658439649,0.17465256081564823,0.4469313204870613,-0.3857964672162918,0.2,0.2,0.2,0.2,0.2
2025-01-31,-0.3660029198134697,-0.012198343560097073,1.0777576923614138,-0.3312853994088913,0.5342039826347272,-0.5338912717032862,-0.0646364016406635,0.4749477544271753,0.11470417942301406,0.2,0.2,0.2,0.2,0.2
2025-02-28,-0.32361302765808375,0.18008209176200626,1.0635216149272173,-0.748846335054636,0.5332312720241704,-0.5066566486863763,0.06067565792164818,0.4697223857321373,-0.15029058141770135,0.2,0.2,0.2,0.2,0.2
2025-03-31,-0.37354181014305937,0.2768597306563959,1.0167009325586436,-0.8074761712037354,0.5049953843964147,-0.5404276567860457,0.13933565070436482,0.49479471487275783,-0.25020298543270525,0.2,0.2,0.2,0.2,0.2
2025-04-30,-0.03589280623240518,0.20848967635887633,1.23271051358334,-0.8396881256433616,0.4442201470431489,-0.288640032916208,0.13045882300623987,0.7651400074369447,-0.389739743500737,0.2,0.2,0.2,0.2,0.2
2025-05-31,0.7850481574815363,-0.39363804737094393,1.437629108656356,0.0016320499429420673,0.59910734682407,0.046747410031518485,-0.2400270881381876,0.4827145776073554,0.3445548372558842,0.2,0.2,0.2,0.2,0.2
2025-06-30,-0.06676891573546402,-0.04953848471709818,1.3241734414811432,-0.35859441746321846,0.5372158931439565,-0.3712233596173598,-0.043043842165757844,0.5933317317527942,0.04919561286400339,0.2,0.2,0.2,0.2,0.2
2025-07-31,-0.23647041409932942,-0.09989090215164376,1.186493608422637,-0.14249888188160736,0.5565313460095559,-0.48891212793736805,-0.06183631263200252,0.4705578926007221,0.18804053039298377,0.2,0.2,0.2,0.2,0.2
2025-08-31,-0.36133396304104654,-0.01770357331810466,1.0886836013240313,-0.19329352589318055,0.5535887368477425,-0.5688830482155793,-0.013053451606713106,0.419461745290595,0.1514752887441741,0.2,0.2,0.2,0.2,0.2
2025-09-30,-0.32574907424700156,-0.06937695575534769,1.104940767800773,-0.1217722052620125,0.5201576249073137,-0.546148562901299,-0.05375279224335716,0.5196615341653847,0.16942595612441227,0.2,0.2,0.2,0.2,0.2
2025-10-31,-0.5232896368981884,0.07449110278834639,0.9199179507430364,-0.2759189937126971,0.5525289711369181,-0.6537243474077966,0.026333483410615397,0.3422076377199165,0.11420634082613548,0.2,0.2,0.2,0.2,0.2
2025-12-31,-0.2881194699078475,-0.012198273023650012,1.1029140705310454,-0.4245192231541189,0.6389789343942919,-0.5103069048341786,-0.0342550861405802,0.2398043672621811,0.159556715695981,0.2,0.2,0.2,0.2,0.2
2026-01-31,-0.7080290854322553,0.3876729614821775,0.6083474889762944,-0.8327302908005472,0.5319962870396817,-0.7928713507722849,0.2342082909189054,0.20886331091374682,-0.26546376629580104,0.2,0.2,0.2,0.2,0.2
2026-02-28,-0.5245829871923683,0.22597872775618036,0.924549865776711,-0.5099805367234085,0.6111867745675164,-0.6325399701793336,0.09074064876383334,0.25107019785779555,0.06895859672548002,0.2,0.2,0.2,0.2,0.2
2026-03-31,-0.14119981590323044,0.322743347204498,1.061530739843433,-0.9997222612146299,0.5838564802746568,-0.4230234214199318,0.15982689532301686,0.39587988921008854,-0.2641796334055474,0.2,0.2,0.2,0.2,0.2
2026-04-30,0.26971078298465123,0.10646358076281985,1.324034879280804,-0.6952532001371892,0.6874490143071259,-0.3564240401756841,0.01819667258026451,0.02146037676498836,0.18400302503543756,0.2,0.2,0.2,0.2,0.2
2026-05-31,-0.28222654658625496,0.23434315986704088,1.1083231864619376,-0.6679324198737725,0.6389863975986874,-0.4846507971189457,0.07253142431224589,0.23425868776198788,0.08169529906597514,0.2,0.2,0.2,0.2,0.2
